User,Card,Year,Month,Day,Zip,MCC,Amount,UseChip,MerchantName,MerchantCity,MerchantState,target
606.0,1.0,2016.0,10.0,25.0,51694.67689524219,5310.0,$98.11,Swipe Transaction,Georgias Wholesale,Caracas,Venezuela,Yes
620.0,2.0,2016.0,4.0,9.0,51694.67689524219,5310.0,$59.97,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
620.0,2.0,2016.0,4.0,9.0,51694.67689524219,5310.0,$353.34,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
620.0,2.0,2016.0,4.0,11.0,51694.67689524219,5310.0,$202.65,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
630.0,0.0,2016.0,2.0,4.0,51694.67689524219,5912.0,$7.80,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,Yes
630.0,0.0,2016.0,2.0,4.0,51694.67689524219,5651.0,$65.90,Chip Transaction,Allstar Gently Used Clothes,Sofia,Bulgaria,Yes
630.0,0.0,2016.0,2.0,8.0,51694.67689524219,5912.0,$42.36,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,Yes
639.0,0.0,2017.0,1.0,31.0,93065.0,5411.0,$2.43,Chip Transaction,Abe Grocery,Simi Valley,CA,Yes
639.0,0.0,2017.0,1.0,31.0,93101.0,5300.0,$19.70,Chip Transaction,Wholesale Club 1,Santa Barbara,CA,Yes
639.0,0.0,2017.0,2.0,1.0,93065.0,4829.0,$12.11,Chip Transaction,Money Transfer Company 1,Simi Valley,CA,Yes
639.0,0.0,2017.0,2.0,2.0,93065.0,5651.0,$300.93,Swipe Transaction,Abe Clothing,Simi Valley,CA,Yes
645.0,1.0,2017.0,2.0,14.0,51694.67689524219,5311.0,$188.61,Online Transaction,Department Store 8,ONLINE,CA,Yes
648.0,2.0,2002.0,5.0,26.0,51694.67689524219,5719.0,$1.46,Online Transaction,High End Goods Store 2,ONLINE,CA,Yes
648.0,2.0,2002.0,5.0,26.0,51694.67689524219,5533.0,$704.65,Online Transaction,Auto Parts Company 4,ONLINE,CA,Yes
652.0,0.0,2011.0,7.0,28.0,51694.67689524219,4121.0,$88.40,Online Transaction,Ride Sharing Company 2,ONLINE,CA,Yes
652.0,0.0,2011.0,7.0,28.0,51694.67689524219,5310.0,$44.25,Swipe Transaction,Reyes Wholesale,Moscow,Russia,Yes
652.0,0.0,2011.0,7.0,28.0,51694.67689524219,5815.0,$134.69,Online Transaction,Digital Content Company 3,ONLINE,CA,Yes
652.0,0.0,2011.0,7.0,28.0,51694.67689524219,5310.0,$108.82,Swipe Transaction,Reyes Wholesale,Moscow,Russia,Yes
652.0,0.0,2011.0,7.0,28.0,51694.67689524219,5045.0,$0.32,Online Transaction,Software-Hardware Company 1,ONLINE,CA,Yes
662.0,1.0,2008.0,11.0,3.0,51694.67689524219,5311.0,$85.26,Swipe Transaction,Department Store 10,Istanbul,Turkey,Yes
662.0,1.0,2008.0,11.0,3.0,51694.67689524219,5499.0,$0.11,Swipe Transaction,Convenience Store Chain 1,Istanbul,Turkey,Yes
682.0,2.0,2014.0,3.0,28.0,51694.67689524219,4214.0,$7.65,Online Transaction,Delivery Company 1,ONLINE,CA,Yes
682.0,2.0,2014.0,3.0,28.0,51694.67689524219,5411.0,$143.48,Swipe Transaction,Hamzas Grocery,Mexico City,Mexico,Yes
682.0,2.0,2014.0,3.0,28.0,51694.67689524219,5813.0,$78.25,Swipe Transaction,Miller Bar,Mexico City,Mexico,Yes
682.0,2.0,2014.0,3.0,28.0,51694.67689524219,5651.0,$123.28,Online Transaction,Clothing Store 4,ONLINE,CA,Yes
682.0,2.0,2014.0,3.0,31.0,51694.67689524219,5814.0,$3.79,Online Transaction,Fast Food Chain 16,ONLINE,CA,Yes
694.0,1.0,2012.0,4.0,7.0,51694.67689524219,5310.0,$95.76,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
706.0,5.0,2016.0,2.0,11.0,51694.67689524219,5310.0,$1.84,Swipe Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
711.0,0.0,2007.0,6.0,25.0,31201.0,5411.0,$1.51,Swipe Transaction,Annes Supermarket,Macon,GA,Yes
711.0,0.0,2007.0,6.0,25.0,31205.0,5719.0,$54.74,Swipe Transaction,High End Goods Store 1,Macon,GA,Yes
711.0,0.0,2007.0,6.0,25.0,51694.67689524219,7801.0,$10.50,Online Transaction,Online Casino 2,ONLINE,CA,Yes
720.0,1.0,2016.0,3.0,1.0,51694.67689524219,5651.0,$138.06,Swipe Transaction,Allstar Gently Used Clothes,Sofia,Bulgaria,Yes
720.0,1.0,2016.0,3.0,3.0,51694.67689524219,5310.0,$207.97,Swipe Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
731.0,0.0,2011.0,9.0,21.0,51694.67689524219,5719.0,$11.40,Online Transaction,High End Goods Store 2,ONLINE,CA,Yes
731.0,0.0,2011.0,9.0,21.0,51694.67689524219,5300.0,$29.03,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
731.0,0.0,2011.0,9.0,21.0,51694.67689524219,5732.0,$0.12,Online Transaction,Electronics Merchandiser 1,ONLINE,CA,Yes
731.0,0.0,2011.0,9.0,21.0,51694.67689524219,5310.0,$3.35,Online Transaction,Discount Store 1,ONLINE,CA,Yes
731.0,0.0,2011.0,9.0,21.0,51694.67689524219,5311.0,$33.29,Online Transaction,Department Store 9,ONLINE,CA,Yes
731.0,2.0,2017.0,1.0,17.0,51694.67689524219,5310.0,$67.76,Chip Transaction,Georgias Wholesale,Caracas,Venezuela,Yes
750.0,2.0,2016.0,5.0,2.0,51694.67689524219,5310.0,$143.24,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
754.0,0.0,2006.0,5.0,17.0,51694.67689524219,5732.0,$25.17,Online Transaction,Electronics Merchandiser 1,ONLINE,CA,Yes
754.0,0.0,2006.0,5.0,17.0,51694.67689524219,5815.0,$3.60,Online Transaction,Digital Content Company 3,ONLINE,CA,Yes
756.0,0.0,2008.0,10.0,17.0,75144.0,5300.0,$75.00,Swipe Transaction,Maisies Wholesale,Kerens,TX,Yes
759.0,1.0,2008.0,12.0,4.0,51694.67689524219,5310.0,$108.35,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,Yes
759.0,1.0,2008.0,12.0,7.0,51694.67689524219,5310.0,$19.34,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,Yes
763.0,0.0,2011.0,8.0,25.0,51694.67689524219,5732.0,$18.70,Online Transaction,Electronics Merchandiser 3,ONLINE,CA,Yes
763.0,0.0,2011.0,8.0,25.0,51694.67689524219,5311.0,$10.63,Online Transaction,Department Store 7,ONLINE,CA,Yes
763.0,0.0,2011.0,8.0,26.0,51694.67689524219,5311.0,$31.04,Online Transaction,Department Store 9,ONLINE,CA,Yes
763.0,0.0,2011.0,8.0,26.0,51694.67689524219,5533.0,$615.19,Online Transaction,Auto Parts Company 4,ONLINE,CA,Yes
767.0,0.0,2016.0,2.0,23.0,51694.67689524219,5310.0,$12.54,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
767.0,0.0,2016.0,2.0,25.0,51694.67689524219,5310.0,$176.71,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
767.0,0.0,2017.0,5.0,2.0,93065.0,5499.0,$3.04,Swipe Transaction,Convenience Store Chain 1,Simi Valley,CA,Yes
767.0,0.0,2017.0,5.0,3.0,93065.0,3389.0,$203.78,Chip Transaction,Car Rental Company 2,Simi Valley,CA,Yes
767.0,0.0,2017.0,5.0,3.0,93065.0,5300.0,$28.00,Chip Transaction,Abdullahs Simi Valley Wholesale,Simi Valley,CA,Yes
767.0,0.0,2017.0,5.0,3.0,93065.0,3504.0,$325.24,Swipe Transaction,Hotel and Resort Company 2,Simi Valley,CA,Yes
768.0,0.0,2002.0,10.0,8.0,51694.67689524219,5311.0,$157.32,Online Transaction,Department Store 8,ONLINE,CA,Yes
782.0,0.0,2011.0,8.0,24.0,51694.67689524219,4121.0,$40.72,Online Transaction,Ride Sharing Company 1,ONLINE,CA,Yes
782.0,0.0,2011.0,8.0,24.0,51694.67689524219,5045.0,$23.97,Online Transaction,Software-Hardware Company 4,ONLINE,CA,Yes
782.0,1.0,2019.0,4.0,1.0,19440.0,5300.0,$277.88,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,PA,Yes
782.0,1.0,2019.0,4.0,1.0,19567.0,5719.0,$301.72,Swipe Transaction,High End Goods Store 2,Womelsdorf,PA,Yes
782.0,1.0,2019.0,4.0,1.0,19440.0,5912.0,$6.51,Chip Transaction,Pharmacy Company 1,Hatfield,PA,Yes
782.0,1.0,2019.0,4.0,1.0,8401.0,7995.0,$93.99,Swipe Transaction,Walk-in Casino 8,Atlantic City,NJ,Yes
783.0,0.0,2014.0,10.0,19.0,51694.67689524219,5300.0,$241.65,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
785.0,2.0,2016.0,9.0,27.0,51694.67689524219,5300.0,$5.30,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
785.0,2.0,2016.0,9.0,27.0,51694.67689524219,5310.0,$106.49,Online Transaction,Discount Store 1,ONLINE,CA,Yes
785.0,2.0,2016.0,9.0,27.0,51694.67689524219,5719.0,$202.03,Online Transaction,High End Goods Store 2,ONLINE,CA,Yes
806.0,0.0,2012.0,7.0,8.0,51694.67689524219,7011.0,$718.77,Swipe Transaction,Aylas Lodge,Amman,Jordan,Yes
810.0,1.0,2011.0,12.0,21.0,51694.67689524219,5310.0,$208.48,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
810.0,1.0,2011.0,12.0,21.0,51694.67689524219,5912.0,$36.05,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
810.0,1.0,2011.0,12.0,21.0,51694.67689524219,5912.0,$86.68,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
810.0,1.0,2011.0,12.0,21.0,51694.67689524219,5310.0,$98.27,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
812.0,3.0,2015.0,1.0,12.0,51694.67689524219,5300.0,$34.13,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
812.0,3.0,2015.0,1.0,12.0,51694.67689524219,5310.0,$89.62,Online Transaction,Discount Store 5,ONLINE,CA,Yes
812.0,3.0,2015.0,1.0,12.0,51694.67689524219,5045.0,$106.69,Online Transaction,Software-Hardware Company 4,ONLINE,CA,Yes
819.0,0.0,2016.0,2.0,22.0,51694.67689524219,5912.0,$30.68,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,Yes
819.0,0.0,2016.0,2.0,22.0,51694.67689524219,5310.0,$85.65,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
822.0,0.0,2019.0,3.0,25.0,19446.0,4829.0,$69.21,Chip Transaction,Money Transfer Company 1,Lansdale,PA,Yes
822.0,0.0,2019.0,3.0,25.0,19440.0,5912.0,$20.17,Chip Transaction,Giovannis Apothecary,Hatfield,PA,Yes
822.0,0.0,2019.0,3.0,25.0,19440.0,5411.0,$19.39,Chip Transaction,Supermarket Chain 1,Hatfield,PA,Yes
831.0,3.0,2012.0,3.0,27.0,51694.67689524219,5912.0,$57.98,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
832.0,0.0,2016.0,9.0,25.0,51694.67689524219,5651.0,$59.26,Chip Transaction,Stetsons Caracas Clothing,Caracas,Venezuela,Yes
832.0,0.0,2016.0,9.0,25.0,51694.67689524219,5719.0,$73.80,Online Transaction,High End Goods Store 1,ONLINE,CA,Yes
832.0,0.0,2016.0,9.0,25.0,51694.67689524219,5311.0,$211.43,Online Transaction,Online Retailer 1,ONLINE,CA,Yes
835.0,4.0,2009.0,3.0,7.0,51694.67689524219,5541.0,$20.05,Swipe Transaction,Gas Station Company 1,Istanbul,Turkey,Yes
838.0,0.0,2008.0,6.0,22.0,51694.67689524219,5912.0,$28.24,Swipe Transaction,Chen Rx,Istanbul,Turkey,Yes
838.0,0.0,2008.0,6.0,23.0,51694.67689524219,5311.0,$63.80,Swipe Transaction,Department Store 11,Istanbul,Turkey,Yes
838.0,0.0,2008.0,6.0,24.0,51694.67689524219,5814.0,$142.56,Swipe Transaction,Fast Food Chain 5,Istanbul,Turkey,Yes
838.0,0.0,2008.0,6.0,26.0,51694.67689524219,5311.0,$17.33,Swipe Transaction,Department Store 3,Istanbul,Turkey,Yes
838.0,0.0,2008.0,6.0,29.0,51694.67689524219,5311.0,$12.90,Swipe Transaction,Department Store 3,Istanbul,Turkey,Yes
839.0,0.0,2008.0,10.0,19.0,51694.67689524219,5311.0,$9.44,Swipe Transaction,Department Store 10,Istanbul,Turkey,Yes
839.0,0.0,2008.0,10.0,19.0,51694.67689524219,5411.0,$0.14,Swipe Transaction,Cruz Fine Foods,Istanbul,Turkey,Yes
839.0,0.0,2008.0,10.0,19.0,51694.67689524219,5712.0,$80.05,Swipe Transaction,Sues Furniture,Istanbul,Turkey,Yes
845.0,0.0,2012.0,3.0,13.0,51694.67689524219,5921.0,$39.20,Swipe Transaction,Neufelder Tegucigalpa Wine and Liquor,Tegucigalpa,Honduras,Yes
860.0,0.0,2019.0,4.0,13.0,19440.0,7995.0,$102.14,Chip Transaction,Sheilas Hotel and Casino,Hatfield,PA,Yes
860.0,0.0,2019.0,4.0,13.0,19440.0,5300.0,$33.45,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,PA,Yes
860.0,0.0,2019.0,4.0,13.0,19440.0,5300.0,$48.35,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,PA,Yes
860.0,0.0,2019.0,4.0,14.0,19440.0,5661.0,$1.28,Chip Transaction,Reed Sandals and Shoes,Hatfield,PA,Yes
860.0,0.0,2019.0,4.0,14.0,19508.0,4112.0,$71.79,Swipe Transaction,Rail Company 1,Birdsboro,PA,Yes
860.0,0.0,2019.0,4.0,15.0,19440.0,5094.0,$141.16,Swipe Transaction,Robinson Jewelry,Hatfield,PA,Yes
860.0,0.0,2019.0,4.0,15.0,19567.0,5719.0,$54.77,Swipe Transaction,High End Goods Store 2,Womelsdorf,PA,Yes
865.0,1.0,2014.0,9.0,2.0,51694.67689524219,5311.0,$6.68,Online Transaction,Department Store 4,ONLINE,CA,Yes
874.0,0.0,2016.0,3.0,8.0,51694.67689524219,5310.0,$23.97,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
874.0,0.0,2017.0,2.0,3.0,93103.0,5651.0,$57.51,Chip Transaction,Clothing Store 3,Santa Barbara,CA,Yes
874.0,0.0,2017.0,2.0,3.0,93065.0,7995.0,$140.86,Chip Transaction,Abe Hotel and Casino,Simi Valley,CA,Yes
874.0,0.0,2017.0,2.0,3.0,93065.0,5311.0,$89.36,Chip Transaction,Department Store 2,Simi Valley,CA,Yes
874.0,0.0,2017.0,2.0,3.0,93065.0,5621.0,$206.23,Swipe Transaction,Abe Chic Boutique,Simi Valley,CA,Yes
874.0,0.0,2017.0,2.0,7.0,93065.0,5300.0,$241.15,Chip Transaction,Abdullahs Simi Valley Wholesale,Simi Valley,CA,Yes
874.0,0.0,2019.0,6.0,17.0,19460.0,4814.0,$105.71,Swipe Transaction,Phone Service Provider 3,Phoenixville,PA,Yes
874.0,0.0,2019.0,6.0,17.0,19440.0,5300.0,$0.89,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,PA,Yes
875.0,4.0,2003.0,3.0,29.0,51694.67689524219,5815.0,$10.82,Online Transaction,Digital Content Company 1,ONLINE,CA,Yes
875.0,4.0,2003.0,3.0,29.0,51694.67689524219,5977.0,$66.53,Online Transaction,Cosmetics Store 1,ONLINE,CA,Yes
875.0,4.0,2003.0,3.0,30.0,51694.67689524219,3387.0,$88.01,Online Transaction,Car Rental Company 3,ONLINE,CA,Yes
875.0,4.0,2003.0,3.0,30.0,51694.67689524219,5310.0,$0.33,Swipe Transaction,Summers Wholesale,Bogota,Colombia,Yes
875.0,4.0,2003.0,3.0,30.0,51694.67689524219,5311.0,$79.42,Online Transaction,Department Store 10,ONLINE,CA,Yes
875.0,4.0,2003.0,3.0,31.0,51694.67689524219,5411.0,$13.93,Swipe Transaction,King Grocery,Bogota,Colombia,Yes
879.0,1.0,2019.0,9.0,17.0,51694.67689524219,5310.0,$5.86,Chip Transaction,Eddies Wholesale,Georgetown,Guyana,Yes
880.0,0.0,2014.0,4.0,4.0,51694.67689524219,5732.0,$25.52,Online Transaction,Electronics Merchandiser 3,ONLINE,CA,Yes
886.0,2.0,2016.0,9.0,27.0,60712.0,3730.0,$62.75,Chip Transaction,Hotel and Resort Company 7,Lincolnwood,IL,Yes
886.0,3.0,2006.0,3.0,25.0,51694.67689524219,5300.0,$92.83,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
886.0,3.0,2006.0,3.0,25.0,51694.67689524219,5300.0,$64.16,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
886.0,3.0,2006.0,3.0,25.0,51694.67689524219,5912.0,$0.73,Online Transaction,Pharmacy Company 1,ONLINE,CA,Yes
921.0,1.0,2011.0,9.0,5.0,51694.67689524219,4214.0,$6.50,Online Transaction,Delivery Company 2,ONLINE,CA,Yes
925.0,4.0,2001.0,7.0,25.0,51694.67689524219,5311.0,$211.37,Online Transaction,Department Store 10,ONLINE,CA,Yes
925.0,4.0,2001.0,7.0,26.0,51694.67689524219,5651.0,$110.21,Online Transaction,Clothing Store 4,ONLINE,CA,Yes
928.0,3.0,2014.0,12.0,4.0,51694.67689524219,5719.0,$171.32,Online Transaction,High End Goods Store 2,ONLINE,CA,Yes
928.0,4.0,2012.0,6.0,7.0,51694.67689524219,5310.0,$42.51,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
928.0,4.0,2012.0,6.0,22.0,51694.67689524219,5310.0,$0.07,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,Yes
936.0,0.0,2011.0,12.0,31.0,51694.67689524219,5310.0,$122.93,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,Yes
936.0,0.0,2011.0,12.0,31.0,51694.67689524219,5310.0,$89.96,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,Yes
936.0,0.0,2012.0,1.0,4.0,51694.67689524219,5921.0,$89.16,Swipe Transaction,Perez Package Store,Amman,Jordan,Yes
945.0,0.0,2014.0,7.0,17.0,51694.67689524219,5300.0,$86.81,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
945.0,0.0,2014.0,7.0,20.0,51694.67689524219,5094.0,$0.09,Online Transaction,Jewelry Company 1,ONLINE,CA,Yes
945.0,0.0,2014.0,7.0,20.0,51694.67689524219,5311.0,$75.36,Online Transaction,Department Store 10,ONLINE,CA,Yes
945.0,0.0,2014.0,7.0,20.0,51694.67689524219,5533.0,$72.44,Online Transaction,Auto Parts Company 4,ONLINE,CA,Yes
945.0,0.0,2014.0,7.0,20.0,51694.67689524219,5942.0,$0.52,Online Transaction,Bookstore Company 1,ONLINE,CA,Yes
953.0,5.0,2009.0,9.0,10.0,51694.67689524219,5311.0,$54.62,Swipe Transaction,Department Store 3,Istanbul,Turkey,Yes
953.0,5.0,2009.0,9.0,10.0,51694.67689524219,5411.0,$105.25,Swipe Transaction,Cruz Fine Foods,Istanbul,Turkey,Yes
953.0,5.0,2009.0,9.0,10.0,51694.67689524219,5311.0,$0.54,Swipe Transaction,Department Store 10,Istanbul,Turkey,Yes
953.0,5.0,2009.0,9.0,12.0,51694.67689524219,5541.0,$92.22,Swipe Transaction,Gas Station Company 1,Istanbul,Turkey,Yes
954.0,2.0,2016.0,2.0,20.0,51694.67689524219,5651.0,$130.41,Chip Transaction,Allstar Gently Used Clothes,Sofia,Bulgaria,Yes
954.0,2.0,2016.0,2.0,22.0,51694.67689524219,5912.0,$73.13,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,Yes
954.0,2.0,2016.0,2.0,23.0,51694.67689524219,5094.0,$309.41,Chip Transaction,Millies Fine Jewelry,Sofia,Bulgaria,Yes
956.0,0.0,2013.0,2.0,7.0,51694.67689524219,5912.0,$4.96,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
956.0,0.0,2013.0,2.0,8.0,51694.67689524219,5912.0,$208.69,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
956.0,0.0,2013.0,2.0,8.0,51694.67689524219,5094.0,$391.79,Swipe Transaction,Franklins Jewelry,Tegucigalpa,Honduras,Yes
969.0,2.0,2009.0,2.0,4.0,51694.67689524219,5094.0,$95.70,Swipe Transaction,Santoss Istanbul Jewelry,Istanbul,Turkey,Yes
969.0,2.0,2009.0,2.0,4.0,51694.67689524219,5310.0,$3.14,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,Yes
969.0,2.0,2009.0,2.0,4.0,51694.67689524219,4214.0,$2.12,Swipe Transaction,Delivery Company 1,Istanbul,Turkey,Yes
969.0,2.0,2009.0,2.0,4.0,51694.67689524219,5812.0,$1.61,Swipe Transaction,Restaurant Chain 5,Istanbul,Turkey,Yes
969.0,2.0,2014.0,8.0,21.0,51694.67689524219,5812.0,$71.47,Swipe Transaction,Carter Restaurant,Mexico City,Mexico,Yes
969.0,2.0,2014.0,8.0,21.0,51694.67689524219,5311.0,$43.87,Online Transaction,Department Store 3,ONLINE,CA,Yes
969.0,5.0,2016.0,1.0,19.0,51694.67689524219,5310.0,$144.65,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
984.0,0.0,2012.0,7.0,12.0,51694.67689524219,5310.0,$105.04,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
984.0,0.0,2012.0,7.0,17.0,51694.67689524219,5310.0,$117.81,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
984.0,0.0,2012.0,7.0,18.0,51694.67689524219,5912.0,$83.99,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
985.0,3.0,2016.0,11.0,22.0,93065.0,5812.0,$2.95,Chip Transaction,Angelicas Simi Valley Restaurant,Simi Valley,CA,Yes
985.0,3.0,2016.0,11.0,22.0,93065.0,7922.0,$285.84,Chip Transaction,Rodriguez Theatre,Simi Valley,CA,Yes
985.0,3.0,2016.0,11.0,23.0,93065.0,5411.0,$35.76,Swipe Transaction,Supermarket Chain 2,Simi Valley,CA,Yes
994.0,0.0,2017.0,1.0,4.0,93065.0,5912.0,$23.78,Swipe Transaction,Abe Pharmacy,Simi Valley,CA,Yes
994.0,0.0,2017.0,1.0,4.0,93065.0,8041.0,$112.70,Swipe Transaction,Alexias Chiropractors,Simi Valley,CA,Yes
994.0,0.0,2017.0,1.0,4.0,93065.0,5411.0,$157.02,Chip Transaction,Abe Grocery,Simi Valley,CA,Yes
996.0,8.0,2003.0,5.0,11.0,51694.67689524219,4214.0,$25.36,Online Transaction,Delivery Company 1,ONLINE,CA,Yes
996.0,8.0,2003.0,5.0,11.0,51694.67689524219,4121.0,$59.24,Swipe Transaction,James Bogota Limousine,Bogota,Colombia,Yes
998.0,3.0,2012.0,3.0,21.0,51694.67689524219,5912.0,$68.06,Swipe Transaction,Alizas Drugs,Amman,Jordan,Yes
998.0,3.0,2012.0,3.0,21.0,51694.67689524219,5411.0,$0.70,Swipe Transaction,Turner Gourmet Supplies,Amman,Jordan,Yes
998.0,3.0,2012.0,3.0,25.0,51694.67689524219,5310.0,$41.28,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,Yes
1000.0,3.0,2017.0,6.0,29.0,51694.67689524219,5310.0,$20.71,Chip Transaction,Anderson Wholesale,Kiev,Ukraine,Yes
1000.0,3.0,2017.0,6.0,30.0,51694.67689524219,5300.0,$20.84,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
1006.0,0.0,2014.0,6.0,13.0,51694.67689524219,5732.0,$88.64,Online Transaction,Electronics Merchandiser 1,ONLINE,CA,Yes
1006.0,0.0,2014.0,6.0,16.0,51694.67689524219,3256.0,$0.35,Online Transaction,Airline Company 4,ONLINE,CA,Yes
1006.0,0.0,2014.0,6.0,16.0,51694.67689524219,5311.0,$13.79,Swipe Transaction,Department Store 11,Delhi,India,Yes
1006.0,5.0,2011.0,9.0,19.0,51694.67689524219,5311.0,$61.71,Online Transaction,Department Store 7,ONLINE,CA,Yes
1019.0,3.0,2007.0,6.0,28.0,31204.0,5942.0,$59.30,Swipe Transaction,Bookstore Company 1,Macon,GA,Yes
1019.0,3.0,2007.0,6.0,29.0,31201.0,4121.0,$7.37,Swipe Transaction,Amalgamated Limousine,Macon,GA,Yes
1019.0,3.0,2007.0,6.0,29.0,31201.0,4121.0,$74.92,Swipe Transaction,Amalgamated Limousine,Macon,GA,Yes
1019.0,3.0,2007.0,7.0,1.0,51694.67689524219,7801.0,$202.10,Online Transaction,Online Casino 4,ONLINE,CA,Yes
1019.0,3.0,2007.0,7.0,1.0,31204.0,5310.0,$34.29,Swipe Transaction,Damaris Macon Discount Emporium,Macon,GA,Yes
1019.0,3.0,2007.0,7.0,1.0,31204.0,5311.0,$137.18,Swipe Transaction,Department Store 6,Macon,GA,Yes
1027.0,3.0,2006.0,2.0,10.0,53050.0,5310.0,$37.12,Swipe Transaction,Discount Store 1,Mayville,WI,Yes
1027.0,3.0,2006.0,2.0,10.0,51694.67689524219,5211.0,$13.18,Online Transaction,Home Improvement Store 2,ONLINE,CA,Yes
1034.0,1.0,2017.0,1.0,6.0,93065.0,5719.0,$535.80,Chip Transaction,High End Goods Store 1,Simi Valley,CA,Yes
1034.0,1.0,2017.0,1.0,6.0,93286.0,3058.0,$191.22,Chip Transaction,Airline Company 2,Woodlake,CA,Yes
1034.0,1.0,2017.0,1.0,10.0,93065.0,5912.0,$132.08,Swipe Transaction,Abe Pharmacy,Simi Valley,CA,Yes
1034.0,1.0,2017.0,1.0,11.0,93065.0,4829.0,$122.00,Chip Transaction,Money Transfer Company 1,Simi Valley,CA,Yes
1034.0,1.0,2017.0,1.0,11.0,93065.0,5932.0,$1.35,Chip Transaction,Barnes Old-Fashioned Things,Simi Valley,CA,Yes
1036.0,1.0,2020.0,2.0,9.0,51694.67689524219,7801.0,$146.19,Online Transaction,Online Casino 4,ONLINE,CA,Yes
1054.0,1.0,2009.0,6.0,24.0,51694.67689524219,5311.0,$78.20,Swipe Transaction,Department Store 3,Istanbul,Turkey,Yes
1054.0,1.0,2009.0,6.0,24.0,51694.67689524219,5912.0,$50.11,Swipe Transaction,Chen Rx,Istanbul,Turkey,Yes
1054.0,1.0,2009.0,6.0,27.0,51694.67689524219,5499.0,$18.02,Swipe Transaction,Convenience Store Chain 1,Istanbul,Turkey,Yes
1054.0,7.0,2007.0,6.0,6.0,31206.0,4814.0,$74.22,Swipe Transaction,Phone Service Provider 2,Macon,GA,Yes
1057.0,4.0,2011.0,11.0,7.0,51694.67689524219,5094.0,$664.27,Swipe Transaction,Franklins Jewelry,Tegucigalpa,Honduras,Yes
1057.0,4.0,2011.0,11.0,7.0,51694.67689524219,5912.0,$169.01,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
1061.0,0.0,2011.0,9.0,22.0,51694.67689524219,5912.0,$185.09,Swipe Transaction,Alizas Drugs,Amman,Jordan,Yes
1061.0,0.0,2011.0,9.0,22.0,51694.67689524219,5310.0,$103.08,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,Yes
1072.0,2.0,2011.0,9.0,12.0,51694.67689524219,5300.0,$48.77,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
1072.0,2.0,2011.0,9.0,12.0,51694.67689524219,5912.0,$2.67,Online Transaction,Pharmacy Company 2,ONLINE,CA,Yes
